smiles,logS
O=C(O)c1cc(O)ccc1O,-1.489
C=C(C(=O)O)c1ccccc1,-2.057
c1cncc(C2CCCCN2)c1,0.79
O=C(O)CNC(=O)c1ccccc1,-1.679
O=C(NN=Cc1ccccc1O)c1ccncc1,-3.683
c1ccc2c(c1)CCC2,-3.035
CC(CC(=O)O)C(=O)O,0.703
O=C(O)C=C(CC(=O)O)C(=O)O,0.4579999999999999
Cc1ccc(C(C)C)cc1O,-2.08
O=C(O)c1ccnc(C(=O)O)c1,-1.827
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,-3.872
O=C(O)CCc1ccccc1,-1.406
O=C(CCCl)NCc1ccccc1,-3.2960000000000003
CCCCC(=O)CCCC,-2.593
O=S(=O)(O)CS(=O)(=O)O,0.754
CC(C)CC(=O)O,-0.4
O=C(O)CCCCCCC(=O)O,-1.169
O=C(O)CCCCCCCCCCCC(=O)O,-2.212
ClCCSCCCl,-2.363
O=C(O)C=CC=CC(=O)O,-2.852
CC(C)(C)Br,-2.359
CC(C)(C)Cl,-1.507
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-5.511
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,-3.0010000000000003
CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-4.512
COP(=O)(OC)OC,0.5529999999999999
CC=C(C)C,-2.56
C=C(C)C(=C)C,-2.4
CC(O)C(C)O,1.045
Cc1csc(NS(=O)(=O)c2ccc(N)cc2)n1,-2.129
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,-2.238
CC(C(=O)O)C(=O)O,0.76
CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O,-5.244
CC(=O)C1CCOC1=O,0.193
COc1cc(C2c3cc4c(c(O)c3CC3COC(=O)C32)OCO4)cc(OC)c1OC,-4.503
O=C(c1ccc(O)c(O)c1)c1c(O)cc(O)cc1O,-1.72
CC(=O)C1C(=O)C=C(C)OC1=O,-1.226
COc1ccn(C)c(=O)c1C#N,-1.784
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,-2.321
Cc1cccc(C)c1C,-3.204
Cc1cccc(O)c1C,-1.4269999999999998
O=C(O)C(O)C(O)C(O)C(O)CO,0.207
Cc1cc(C)c(O)c(C)c1,-2.055
CC(=O)c1ccc(O)c(O)c1O,-2.022
O=[N+]([O-])c1ccccc1[N+](=O)[O-],-3.102
O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1,-1.0
O=C(O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,-1.501
Oc1c2ccccc2cc2ccccc12,-4.7330000000000005
C=C(c1ccccc1)c1ccccc1,-4.436
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,-3.3
COc1ccccc1OCC(O)COC(N)=O,-0.985
CC(=O)Nc1ccccc1Cl,-1.4
CCN(CC)C(=O)CC(C)C,-0.595
OC(CI)CI,-1.3969999999999998
Cc1ccco1,-1.4369999999999998
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,-3.0
CC(C)(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-3.74
O=C(O)c1cccc(Cl)c1,-2.541
Cc1cc(N(C)C)nc(Cl)n1,-1.261
CC(C)c1ccc(C(=O)O)cc1,-3.036
C#Cc1ccccc1,-2.35
CCc1ccncc1,0.8270000000000001
CCc1cccnc1,0.5379999999999999
CC(=O)Nc1cccc(C)c1,-2.091
NC(=O)NCc1ccccc1,-0.946
CN(C)CCc1ccc(O)cc1,-1.3730000000000002
O=C(O)C=Cc1ccco1,-1.839
CCCCC(=O)OCC,-1.77
CCOC(=O)NCC(C)C,-0.768
CCCCCOC(=O)CCC,-2.467
Fc1ccc(F)cc1,-1.971
OCCBr,0.903
CCCCl,-1.461
ClC=CCl,-1.442
CC(C)CC(C)(C)C,-4.746
CC(=O)OC(C)(C)C,-1.144
CCCC(Cl)Cl,-2.4
CCCC(N)=O,0.272
CC(N)CC(=O)O,0.987
Clc1cccc(Cl)c1,-3.07
CC(C)COC=O,-1.001
CCCCI,-2.96
ClC=CCCl,-2.045
CC(=O)NCC(=O)O,-0.649
CCCCCC(C)O,-1.551
CC(C)CCOCCC(C)C,-2.898
N#CCCCC#N,1.026
C1=CC=CCC=C1,-2.172
CCCCCCCCCCCCCC(=O)O,-5.329
C=C1CCOC1=O,0.184
O=S(=O)(O)c1cc(I)c(O)c2ncccc12,-2.244
CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,-3.426
Cc1ccc(C(C)C)c(O)c1C(=O)O,-3.2880000000000003
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,-2.009
O=[N+]([O-])c1c(O)ccc2ccccc12,-2.9760000000000004
S=C=Nc1cccc2ccccc12,-4.602
NCCNc1cccc2ccccc12,-1.969
O=C(O)c1ccccc1[N+](=O)[O-],-1.328
CC(=O)Nc1ccccc1[N+](=O)[O-],-1.909
O=Cc1ccccc1[N+](=O)[O-],-1.814
c1cc(-c2ccncc2)ccn1,-1.538
CCCOc1ccc([N+](=O)[O-])cc1N,-3.159
Nc1ccc(Cl)cc1Cl,-2.417
Cc1cnc(=O)[nH]c1N,-0.56
CCC(=O)OC,-0.15
O=[N+]([O-])c1cccc(O)c1,-1.013
COc1cccc([N+](=O)[O-])c1,-2.486
O=Cc1ccc([N+](=O)[O-])cc1,-1.81
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-4.758
NCC(=O)NCC(=O)NCC(=O)O,-0.51
OCC1CO1,1.13
CN=C=S,-0.983
CCCOC,-0.386
C=CCOCC=C,-0.02
BrC(Br)(Br)Br,-3.14
CS(=O)(=O)F,-0.515
CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,-2.797
CCC(C)(C)CC,-4.229
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.284
C=CC(C)C,-2.732
C=C(C)CC,-2.732
CC(=O)C(C)C,-0.151
CCC(C)C(C)(C)C,-4.678
CCC(C)C(C)C,-4.281000000000001
CCC(C)C(C)O,-0.722
CCC(C)C(C)=O,-0.6809999999999999
CCC(O)C(C)C,-0.706
CCC(=O)C(C)C,-0.81
CC(C)C(C)C(C)C,-4.696000000000001
CC(C)C(=O)C(C)C,-1.3019999999999998
COc1ccc2c(c1OC)C(=O)OC2,-1.89
O=C(O)c1nc[nH]c1C(=O)O,-2.494
Cc1ccc(C)c2ccccc12,-4.137
Cc1cccc2c(C)cccc12,-4.756
O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,-1.55
Cc1cc(C)c2ccccc2c1,-4.291
O=C(O)COc1c(Cl)cc(Cl)cc1Cl,-3.013
Oc1cccc(Cl)c1Cl,-1.656
Cc1cccc(C)c1O,-1.305
CC(=O)N(C)c1ccccc1,-0.951
CCc1cccc(CC)c1N,-2.3480000000000003
COc1ccccc1C(=O)O,-1.483
Oc1ccc2ncccc2c1,-2.162
Cc1cc2ccccc2cc1C,-4.895
Cc1ccc2cc(C)ccc2c1,-4.893
Oc1ccc2cc(O)ccc2c1,-2.205
O=[N+]([O-])c1ccc2ccccc2c1,-4.273
Brc1ccccc1Br,-3.5
CC1CCCCC1C,-3.959333333333333
Cc1ccncc1C,0.359
Cc1cccnc1C,0.385
Oc1cc(Cl)ccc1Cl,-1.911
CCC(O)CC,-0.233
C=C(C)C(=O)OC(C)(C)C,-2.153
O=C(O)c1cccc(Br)c1,-2.699
O=[N+]([O-])c1cc(O)cc([N+](=O)[O-])c1,-1.663
O=C(O)c1ccc(Br)cc1,-3.525
COCc1ccc([N+](=O)[O-])o1,-1.155
CCCOC(=O)Cn1cc(I)c(=O)c(I)c1,-3.504
O=C(O)COc1ccc(Cl)c(Cl)c1,-2.685
Cc1ccc(CO)cc1,-1.2
CCCC(C)CC,-4.306
CCC(C)CCO,-1.376
CCCC(=O)CC,-0.833
CCCC(O)CCC,-1.393
CCCCC(C)CC,-5.159
Brc1ccc(I)cc1,-4.452
CC1CCC(C)CC1,-4.466
CC1CCC(O)CC1,-0.882
Cc1ccc(C)nc1,0.401
CCCCOC(=O)CC,-1.938
CCCC(C)(C)C,-4.357
CCCC(C)(C)O,-0.499
CC1=CCC(=O)O1,-0.293
Cc1cccc(Br)c1,-3.523
Oc1cccc(Br)c1,-0.8759999999999999
CC1CCCC(=O)C1,-1.874
Nc1cccc(O)c1,-0.607
Oc1cc(Cl)cc(Cl)c1,-1.5590000000000002
CC1=CCCCC1,-3.267
Ic1ccccc1,-2.778
CCCCC(C)C,-4.596
CCCCC(C)=O,-0.758
C=CCC=C,-2.087
CC=CCCl,-1.957
CCCCOC(N)=O,-0.657
C=CCCCC,-3.2260000000000004
C=CCCC=C,-2.687
C=CCCCCC,-3.732
CC=CCCCC,-3.816
CCCCOC=O,-1.131
C=CBr,-1.275
CC(C)C(C)(C)O,-0.411
CC(C)(C)C(C)(C)O,-0.723
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,-5.284
CCC(C)(O)C(C)C,-0.85
CC(C)(C(=O)O)C(=O)O,-0.1669999999999999
CCS(=O)(=O)CC,0.043
CCC(O)(CC)CC,-0.84
CCCC(C)(O)CC,-1.001
CNC(N)=O,1.13
COC(C)C,-0.057
COC(N)=O,0.964
CC(C)C(C)O,-0.1969999999999999
Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,-2.82
CCC(Cl)[N+](=O)[O-],-1.189
CC(C)C(O)C(C)C,-1.22
CCC(C(=O)O)C(=O)O,0.732
CC(C)N(N=O)C(C)C,-1.001
O=[N+]([O-])c1c(O)cccc1O,-2.073
O=[N+]([O-])c1c2ccccc2cc2ccccc12,-6.292000000000001
O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,-1.021
CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,-2.877
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],-3.0
COc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],-3.085
O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,-5.99
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,-5.479
O=C(O)c1ccc(O)c(O)c1O,-2.231
O=C(O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-1.067
Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,-3.26
CCc1ccccc1C,-3.207
O=c1cc[nH]c2ccccc12,-1.481
Cc1ccc2cc3ccccc3cc2c1,-6.956
Nc1ccc2cc3ccccc3cc2c1,-5.172000000000001
O=C(NC(=O)c1ccccc1)c1ccccc1,-2.273
O=C(O)COc1ccccc1Cl,-2.164
CC(=O)Nc1ccccc1O,-2.235
Cc1nc2ccccc2[nH]1,-1.96
CSc1nc2ccccc2s1,-3.161
Clc1ccccc1I,-3.532
Ic1ccccc1I,-4.217
Brc1ccc(Br)c(Br)c1,-4.498
Oc1ccc(Br)cc1Br,-2.123
Cn1ccc(=O)[nH]c1=O,-0.8
CCC(Cl)CC,-2.63
C=CC(O)CC,0.02
CCN(C)CC,0.713
Cc1ccsc1,-2.39
O=C1CCCN1,1.07
CCCC(O)C(C)C,-1.32
NCc1ccco1,1.013
O=C(O)c1cccc(I)c1,-3.2710000000000004
O=C(O)c1cc(O)cc(C(=O)O)c1,-2.482
Cc1ccc(C(=O)O)cc1C,-3.0660000000000003
COC(=O)c1ccc(N)cc1,-1.597
CN(C)c1ccc(C(=O)O)cc1,-3.398
CCCN(CCC)N=O,-1.001
S=C=NCc1ccccc1,-3.136
CCc1ccc(C)cc1,-3.103
C=Cc1ccc(C)cc1,-3.123
O=Cc1ccc(C=O)cc1,-2.827
CCCC(O)CC,-0.8029999999999999
CCCC(=O)OC,-0.833
CCCCC(O)CCCC,-2.49
Ic1ccc(I)cc1,-5.372000000000001
COC(=O)C=CC(=O)OC,-0.256
ICCI,-3.216
CC(C)(C)CCO,-0.5
CC(C)CC(C)(C)O,-0.961
CCCCC(C)(C)O,-1.078
CCCCCC(C)(C)O,-1.72
CCCC(C)Cl,-2.63
COCC(C)C,-0.9
O=[N+]([O-])CCO,1.041
CCOC(C)C,-0.551
CC(C)OC=O,-0.629
Clc1cccc(I)c1,-3.532
Ic1cccc(I)c1,-4.518
O=c1cc(O)cc[nH]1,-1.25
Brc1cc(Br)cc(Br)c1,-5.6
Nc1cc(Cl)cc(Cl)c1,-2.315
CN1CCCCC1,0.226
CC(C)CCCO,-1.14
CCCCC(C)O,-0.873
CCCC[N+](=O)[O-],-1.351
CCCOC(C)C,-1.337
CCCOC(N)=O,-0.13
OCCCBr,0.009
C#CCCC,-1.6369999999999998
OCCCCl,0.422
CC(C)CCC(C)O,-1.38
CCCCOC,-0.99
CCCOCC,-0.845
C1=CCC=CC1,-2.059
CCCCCOC(C)=O,-1.877
C#CCCCCC,-3.01
C1=CCCCCC1,-3.1630000000000003
O=[N+]([O-])OCCO[N+](=O)[O-],-1.35
CCCCCCCC(C)O,-2.744
CCCCCCCBr,-4.431
C#CCCCCCC,-3.662
CCCCCCCCl,-3.996
CCOCCOCC,-0.15
CCCCCCCCCCCCCC,-7.456
CCCCCCCCCCCCCCCO,-6.35
CN(C)C(=O)N(C)C,0.935
O=C(O)c1ccccc1S(=O)(=O)O,0.3929999999999999
Clc1ccc(Cl)c(Cl)c1Cl,-4.562
Clc1cc(Cl)c(Cl)c(Cl)c1,-4.627
Nc1c(Cl)cc(Cl)cc1Cl,-3.691
Brc1cc(Br)c(Br)cc1Br,-6.992999999999999
CCC(=O)OC(C)C,-1.29
Clc1ccc(I)cc1,-4.0760000000000005
CCCCCCCCCCCCC(=O)O,-3.813
NC(=O)CF,1.113
Cc1ccc(-c2ccccc2)cc1,-4.618
CN(C)c1nc(N(C)C)nc(N(C)C)n1,-3.364
C1COCO1,1.13
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,-2.584
Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,-4.207
CN(C)P(=O)(N(C)C)N(C)C,0.747
CN(N=O)C(N)=O,-0.855
C#CC=C,-1.464
C=CCC(C)C,-3.244
C#CCCCC,-2.277
O=C(O)CCCCCCCCCCC(=O)O,-3.76
CCCCCCCCC(C)=O,-3.309
Clc1ccccc1Br,-3.2030000000000003
Cn1ccccc1=O,0.962
Cc1cc(C)c(C)c(C)c1C,-3.981
CCC(=O)Nc1ccc(Cl)c(Cl)c1,-2.986
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,-2.6180000000000003
O=C(O)c1c2ccccc2cc2ccccc12,-3.417
Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,-2.202
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,-4.114
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,-2.861
COP(C)(=O)OC,0.906
CCN(N=O)C(N)=O,-0.955
CCCN(CCC)C(=O)SCC,-2.7030000000000003
C=C(C)CCC,-3.033
Cc1c2ccccc2cc2ccccc12,-5.867000000000001
Cc1c2ccccc2c(C)c2ccccc12,-6.566
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,-5.736000000000001
Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,-6.62
CCOC(=O)CCCC(=O)OCC,-1.33
C=CC(=O)OCCO,0.935
C=CCCCO,-0.179
CCCCCCCC(C)=O,-2.584
Cc1ccc2cc(C)c(C)cc2c1,-5.001
COc1ccc(C=CC(=O)O)cc1,-2.398
Cc1cccc2c1ccc1ccccc12,-5.854
CCNc1nc(NC(C)C)nc(SC)n1,-3.037
COCCCNc1nc(NC(C)C)nc(SC)n1,-2.928
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,-3.604
C=C(C)C(=O)OCCO,-0.114
CN1CCCC1=O,1.004
CCc1cccs1,-2.585
O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl,-4.553
O=[N+]([O-])c1cc(-c2ccccc2)ccc1O,-4.41
CCNc1nc(NC(C)(C)C)nc(SC)n1,-3.985
CCCCN(CCCC)N=O,-2.096
CC(=O)OCCBr,-0.674
CCC#CCC,-2.167
O=NN1CCCC1,0.999
O=NN1CCCCCC1,-1.001
Oc1c(Cl)ccc(Cl)c1Cl,-2.642
CN(Cc1ccccc1)N=O,-1.5219999999999998
CCc1ccc2ccccc2c1,-4.29
CCOP(=S)(CC)Sc1ccccc1,-4.159
COc1nn(CSP(=S)(OC)OC)c(=O)s1,-3.209
O=C(NCN1CCOCC1)c1cnccn1,0.176
COP(=S)(OC)SCSc1ccc(Cl)cc1,-5.294
CN(C)C(=O)C(c1ccccc1)c1ccccc1,-2.964
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-5.902
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,-4.522
O=[N+]([O-])c1ccc(Nc2ccccc2)c([N+](=O)[O-])c1,-3.834
CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,-2.427
C=CC(=O)OCC(C)O,0.8859999999999999
C[N+](C)(C)CCCl,0.799
CNc1nc(NC(C)C)nc(SC)n1,-2.5660000000000003
ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,-6.289
Fc1ccccc1Br,-2.695
Fc1cccc(Br)c1,-2.6660000000000004
CCCCCCc1ccccc1,-5.255
CCCCCCOC(=O)c1ccc(O)cc1,-3.949
CCCCCCCOC(=O)c1ccc(O)cc1,-4.072
CC(C)(C)C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,-4.583
CC#CCCCC,-2.7710000000000004
Oc1ccc2c(c1)CCCC2,-1.995
CCc1cccc2ccccc12,-4.164
CN=C(O)Oc1cccc(C)c1,-1.803
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,-3.678
CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.9
CCC(C)(C)CO,-1.129
N#Cc1c(Cl)cccc1Cl,-3.98
NCC1CCC(C(=O)O)CC1,0.026
Cc1cc(C)c2ccccc2n1,-1.944
CC(C)OP(C)(=O)OC(C)C,-0.052
CCCCCCCCCCCCCCCCCO,-7.506
CC1CN(N=O)CC(C)O1,-0.065
C1OC1C1CO1,1.065
CC(=O)Oc1ccc(Br)cc1C(=O)O,-2.589
CNC(=O)Oc1cccc2c1OC(C)(C)C2,-2.84
COc1ccc(NC(N)=O)cc1,-1.592
COc1ccc(O)c([N+](=O)[O-])c1,-2.839
Cc1cc(Cl)ccc1O,-1.5519999999999998
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-6.047999999999999
CN(C)NC(=O)CCC(=O)O,-0.205
COc1nc(NC(C)C)nc(NC(C)C)n1,-2.478
COC(C)(C)C,-0.238
CNC(=O)ON=CC(C)(C)S(C)(=O)=O,-1.347
CCCCCCCCCC(C)O,-2.94
Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,-5.195
CN(C)CCC=C1c2ccccc2COc2ccccc21,-3.947
CCC1CCCCC1,-4.251
Oc1ccc(N=Nc2ccccc2)cc1,-3.343
N#Cc1cc(Br)c(O)c(Br)c1,-3.3280000000000003
Nc1cnn(-c2ccccc2)c(=O)c1Cl,-2.744
O=C(O)c1nc(Cl)ccc1Cl,-2.283
Cc1cc2c3ccccc3ccc2c2ccccc12,-6.571000000000001
Cc1cccc2c1Cc1ccccc1-2,-5.218
CCCCCCCCC(=O)OC,-3.876
c1cc2c3c(ccc4c3c1CCC4)CCC2,-5.959
Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,-9.207
CON(C)C(=O)Nc1ccc(Cl)cc1,-2.363
Clc1cccc2c(Cl)cccc12,-5.716
Clc1ccc(Cl)c2ccccc12,-5.803
CCN(CC)C(=O)CSc1ccc(Cl)nn1,-1.716
O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,-5.452999999999999
O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,-5.62
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,-5.822
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-6.525
Nc1ncnc2c1ncn2C1(CO)OC(CO)C(O)C1O,-1.57
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,-5.647
Cc1cccc(S(N)(=O)=O)c1,-1.341
CCNc1nc(Cl)nc(NC(C)C)n1,-3.887
CCN(CC)c1nc(Cl)nc(NC(C)C)n1,-3.785
CCNc1nc(Cl)nc(N(CC)CC)n1,-4.06
COc1c(Cl)ccc(Cl)c1C(=O)O,-1.6909999999999998
Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,-2.749
NC(=S)c1c(Cl)cccc1Cl,-2.336
CC(C)N(C(=O)CCl)c1ccccc1,-2.481
Clc1cccc(C(Cl)(Cl)Cl)n1,-3.761
C#CC(C)OC(=O)Nc1cccc(Cl)c1,-2.617
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,-4.895
CC1CCCCC1NC(=O)Nc1ccccc1,-4.111000000000001
NC(=O)c1c(Cl)cccc1Cl,-1.843
Nc1nc(=O)[nH]cc1F,-0.935
CC(C)c1ccc2ccccc2c1,-5.297999999999999
CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.357
CNC(=O)Oc1cc(C)c(SC)c(C)c1,-4.353
CCC(C)(C)c1ccccc1,-4.15
CCOC(=O)CCCCCC(=O)OCC,-2.013
CCOC(=O)CCCCCCC(=O)OCC,-2.53
Clc1cccc(-c2cccc(Cl)c2)c1,-5.797999999999999
Clc1ccc(-c2ccc(Cl)cc2)cc1,-6.556
Clc1cccc2cccc(Cl)c12,-5.796
Clc1cc2ccccc2cc1Cl,-6.357
Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-10.827
Clc1ccccc1-c1ccccc1,-4.592
Clc1cccc(-c2ccccc2)c1,-4.716
Clc1ccc(-c2ccccc2)cc1,-5.149
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,-5.017
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-6.086
Cc1ccc(C)c2c(C)cccc12,-4.909
S=C=Nc1cccc(Br)c1,-4.085
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,-9.466
CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.71
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,-3.4360000000000004
CCCCCCCCc1ccccc1,-6.46
Clc1ccc2ccc(Cl)cc2c1,-5.922000000000001
CCSC(=O)N1CCCCCC1,-2.286
CCCC1(CCC)C(=O)NC(=O)NC1=O,-2.549
Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,-9.703
CCC(N)Cc1c[nH]c2ccccc12,-2.567
CCCCCCCCC#N,-3.299
Nc1cccc2c(N)cccc12,-2.619
CCOP(=S)(OCC)SCC(=O)NC(C)C,-2.057
Cc1cccc(Oc2ccc([N+](=O)[O-])cc2)c1,-4.6610000000000005
CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,-4.45
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,-5.233
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,-5.846
CCCCOC(=O)C1(O)c2ccccc2-c2ccccc21,-3.888
CC12CCC3C(CCC4CC5SC5CC43C)C1CCC2O,-5.407
Fc1cc(F)c(F)c(F)c1,-2.306
CCCC(C)(C)CO,-1.52
Cc1ccc2cc3c(ccc4ccccc43)cc2c1,-6.816
C#CCCCC#C,-1.747
C#CCCCCCC#C,-2.983
Cc1ccc(C)c(O)c1C,-1.936
CNC(=O)Oc1ccc(C)c(C)c1,-2.139
CCCCOCC1CO1,-0.8140000000000001
CC(C)CCCCCCO,-2.487
Clc1ccc(-c2ccc(Cl)cc2Cl)c(Cl)c1,-6.732
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,-4.306
O=C(O)C1(O)c2ccccc2-c2ccc(Cl)cc21,-4.1610000000000005
CC(=O)Oc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],-4.472
CCOP(=S)(OCC)SCCS(=O)(=O)CC,-2.54
CCOP(=S)(OCC)SCC[S+]([O-])CC,-1.861
Cc1cccc2ccc3cc4ccccc4cc3c12,-6.644
O=C(O)c1cc(Cl)ccc1[N+](=O)[O-],-1.319
CCCCOP(=O)(OCCCC)Oc1ccccc1,-3.475
Cc1ccc2c(ccc3ccccc32)c1,-5.837000000000001
Cc1c2ccccc2cc2c1ccc1ccccc12,-7.343
Cc1cc(O)ccc1[N+](=O)[O-],-2.11
CCOP(=O)(OCC)SC[S+]([O-])CC,-1.5119999999999998
CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,-3.205
CC(=O)Nc1ccc(OC(C)=O)cc1,-1.908
CNC(=O)Oc1cc(C)cc(C(C)C)c1,-3.357
CNC(=O)Oc1ccccc1C(C)C,-2.684
COP(=S)(OC)Oc1ccc(C#N)cc1,-3.723
CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O,-4.517
Nc1cc2c3ccccc3ccc2c2ccccc12,-6.196000000000001
CNC(=O)Oc1cc(C)cc(C)c1,-2.5810000000000004
COc1cc(Cl)c(OC)cc1Cl,-4.413
CCCCCCCCCCCCN1CCCC1=O,-4.67
COc1coc(CSP(=O)(OC)OC)cc1=O,0.528
CC1CNC(C)CN1,0.486
CC(=O)Nc1ccc(N=Nc2cc(C)ccc2O)cc1,-5.358
O=C(O)CCCCCCCCCCBr,-3.699
COc1cc(N)c2c(c1N)C(=O)c1ccccc1C2=O,-5.746
CCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,-6.292999999999999
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,-5.496
Clc1ccc(-c2ccccc2)cc1Cl,-6.39
O=C(O)COc1cccc(Cl)c1Cl,-2.809
O=Cc1ccc(O)c([N+](=O)[O-])c1,-2.949
CON(C)C(=O)Nc1ccc(Br)cc1,-2.895
C=CCCCC=C,-3.34
CC1CCCC(C)(C)C1,-4.853
Cc1ccc(N(CCO)CCO)cc1,-0.91
CC(C)(C)CCCO,-1.551
O=C(c1ccccc1O)N1CCOCC1,-1.704
Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,-12.06
OCC(CO)(CBr)CBr,-0.838
COC(=O)NS(=O)(=O)c1ccc(N)cc1,-1.663
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,-4.462
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,-6.237
C#CCCCCCCC,-4.093999999999999
Clc1c(Cl)c(Cl)c2nccnc2c1Cl,-5.428
CC(C)CCC(C)(C)C,-5.047
CNC(=O)Oc1ccc(SC)c(C)c1,-3.973
O=C(C(Cl)Cl)N(CCO)Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,-5.124
